year_bin_start,probability_density
24950,1.1111111111111112e-05
25000,1.1111111111111112e-05
25010,1.1111111111111112e-05
25120,2.2222222222222223e-05
25130,1.1111111111111112e-05
25160,1.1111111111111112e-05
25190,1.1111111111111112e-05
25220,1.1111111111111112e-05
25230,1.1111111111111112e-05
25250,2.2222222222222223e-05
25260,1.1111111111111112e-05
25300,2.2222222222222223e-05
25380,1.1111111111111112e-05
25410,1.1111111111111112e-05
25420,1.1111111111111112e-05
25430,3.3333333333333335e-05
25480,1.1111111111111112e-05
25500,1.1111111111111112e-05
25590,1.1111111111111112e-05
25600,1.1111111111111112e-05
25620,1.1111111111111112e-05
25630,1.1111111111111112e-05
25640,1.1111111111111112e-05
25650,1.1111111111111112e-05
25660,1.1111111111111112e-05
25720,1.1111111111111112e-05
25760,1.1111111111111112e-05
25800,1.1111111111111112e-05
25820,1.1111111111111112e-05
25870,2.2222222222222223e-05
25930,1.1111111111111112e-05
25950,1.1111111111111112e-05
25970,1.1111111111111112e-05
26000,1.1111111111111112e-05
26170,1.1111111111111112e-05
26250,1.1111111111111112e-05
26320,1.1111111111111112e-05
26560,1.1111111111111112e-05
26580,1.1111111111111112e-05
26590,2.2222222222222223e-05
26620,1.1111111111111112e-05
26640,1.1111111111111112e-05
26700,1.1111111111111112e-05
26720,1.1111111111111112e-05
26800,1.1111111111111112e-05
26930,2.2222222222222223e-05
26940,2.2222222222222223e-05
27000,1.1111111111111112e-05
27020,1.1111111111111112e-05
27040,1.1111111111111112e-05
27060,1.1111111111111112e-05
27070,2.2222222222222223e-05
27130,1.1111111111111112e-05
27160,1.1111111111111112e-05
27200,1.1111111111111112e-05
27290,1.1111111111111112e-05
27310,1.1111111111111112e-05
27350,1.1111111111111112e-05
27540,1.1111111111111112e-05
27580,1.1111111111111112e-05
27600,1.1111111111111112e-05
27650,1.1111111111111112e-05
27660,1.1111111111111112e-05
27690,1.1111111111111112e-05
27720,1.1111111111111112e-05
27800,1.1111111111111112e-05
27920,1.1111111111111112e-05
27980,1.1111111111111112e-05
27990,1.1111111111111112e-05
28000,1.1111111111111112e-05
28050,1.1111111111111112e-05
28170,1.1111111111111112e-05
28270,2.2222222222222223e-05
28300,1.1111111111111112e-05
28400,1.1111111111111112e-05
28410,1.1111111111111112e-05
28540,1.1111111111111112e-05
28620,2.2222222222222223e-05
28640,2.2222222222222223e-05
28650,1.1111111111111112e-05
28820,1.1111111111111112e-05
28910,1.1111111111111112e-05
28990,1.1111111111111112e-05
29040,1.1111111111111112e-05
29050,1.1111111111111112e-05
29070,1.1111111111111112e-05
29150,1.1111111111111112e-05
29260,1.1111111111111112e-05
29370,1.1111111111111112e-05
29470,1.1111111111111112e-05
29500,1.1111111111111112e-05
29600,1.1111111111111112e-05
29620,1.1111111111111112e-05
29690,1.1111111111111112e-05
29870,1.1111111111111112e-05
29950,1.1111111111111112e-05
30000,1.1111111111111112e-05
30030,1.1111111111111112e-05
30170,1.1111111111111112e-05
30320,1.1111111111111112e-05
30450,1.1111111111111112e-05
30480,1.1111111111111112e-05
30630,1.1111111111111112e-05
30660,1.1111111111111112e-05
30720,1.1111111111111112e-05
30860,2.2222222222222223e-05
31170,1.1111111111111112e-05
31220,1.1111111111111112e-05
31400,1.1111111111111112e-05
31430,1.1111111111111112e-05
31450,1.1111111111111112e-05
31540,1.1111111111111112e-05
31570,1.1111111111111112e-05
31700,1.1111111111111112e-05
31900,1.1111111111111112e-05
31990,1.1111111111111112e-05
32140,1.1111111111111112e-05
32180,1.1111111111111112e-05
32220,1.1111111111111112e-05
32230,1.1111111111111112e-05
32290,1.1111111111111112e-05
32370,1.1111111111111112e-05
32780,1.1111111111111112e-05
33000,1.1111111111111112e-05
34360,1.1111111111111112e-05
34450,1.1111111111111112e-05
